body,label
"3) Is it true that your employees have to ""fight for what is right"" and that your customers are starting to view your company as a ""sham"" $TSLA $TSLAQ@FTC",-1
"Why don't you release it NOW, before Tesla gags YOU? Seriously, they will do everything they can to get to you! Maybe get a lawyer a.s.a.p.... @StuartMeissner is handling two other Tesla whistleblowers and knows the situation well!",-1
How in world does this square with falling demand for the cars?$tsla $tslaq,-1
Big losses to come for $AAPL by the end of this week,0
$GOOGL Inside day. It held the gap as support.,-1
skeptical prediction that $aapl will head for 105 if it closes below 114.50 tomorrow,0
I love watching stock charts right after a company announces earnings. $AAPL,0
#Musklies   He sold this Oct 2016   Claimed car were equiped  Collected $$$$  Now apparently the FSD cars needs lots of stuff that was not on those cars in Oct 2016Consumer protection agencies perhaps should get on board with @SEC_Enforcement $TSLA,-1
Video Lesson | Level 2 Time and Sales and Tape Reading | $CATB $OCRX $AUPH $IMMU $PRKR $SNAP $DRYS $FB $AAPL $VRX,-1
I'm so old that I remember when a software update didn't require your credit card info. #iOS $AAPL #GetOffMyLawn,-1
"As of 8:15 a.m. here on 12/10/18. If you order a Performance AWD Model 3 in Any U.S. Region. LR AWD or MR RWD in the Western/Central Regions, $TSLA says you'll receive your vehicle before the end of the month in 21 Days. #UnlimitedDemand #NoBackorder",1
$TSLA now 351 needs strong build and can see 355,-1
"NTSB Absolves Tesla's ""Autopilot"" In Death Of Former Navy SEAL $TSLA",0
"$AMZN Prime membership has reached 85M members in the US, which represents about 63% of all domestic customers on the site",-1
$AMZN every 30 min there is a neat and orderly selloff of about 2-3 bucks. Too orderly for Fear I suppose. To scripted. Price too low lol,1
$GOOGL Open Interest for today (08/24/18),-1
Alibaba earnings tomorrow morning. $BABA has lagged $AMZN this year. Will that trend continue? US-China trade tension could be a problem.,1
@JustinPulitzer @glens13 $AAPL seems heavy today,1
"3) This means that even though $TSLA achieved over 7K/week in output during Q3 on record deliveries, Pana isn't getting the returns originally expected, possibly only half. So still no return on investment.",-1
Just think of how well off you'd be if you bought every single dip this week without question? #norisk $ES $SPY $SPX $NDX $QQQ $AMZN $AAPL $VIX,0
"$NFLX $BKNG $GOOGL $AMZN this options market is rough, gotta hit and run. Premium burning fast.",1
$tsla 348 seems to be the logical step,-1
$TSLA 315-322 coming soon!#FAANG looks like slowly giving back todays gains!$NVDA $FB $AMZN $GOOGL $NFLX $QRVO $NXPI $ESRX $ANTM $CLX $GM $K $YUM $SPY,-1
@craigdoescher $tsla $tslaq #TeslaWhat first convinced you to short Tesla?(4 choices or reply below),0
$SPY $QQQ $FB $AAPL $AMZN $NFLX $GOOG $VIX,1
$aapl report's after the bell on Wednesday.,1
...the company announced this week that it will drop all other clients ... to focus on ....the Model 3... worrying the workforce. $TSLA,-1
@CNBCFastMoney @BKBrianKelly has not own $AAPL.  So it is BS that he says to sell at $115. The other guy's sell at $120 is also baseless.,-1
Current run in $EURUSD signals is  $EUR $USD$SPY $SPX $UBER $PINS $LYFT $TSLA $BYND $TLRY $NVDA $AMD $QCOM $TGT  $BA $GE $WMT $M $AAPL $FB $AMZN $NFLX $GOOGL $SHOP $TTD $BTC $LTC $CGC $TLRY $NIO $DIS $ROKU $WTI $CL $ES $NQ $BYND $CHWY $CZR,0
"I find it funny that 5 years ago Ford spent billions moving the F150 from steel over to an aluminum body, and now Tesla, having built 100s of thousands of aluminum-bodied vehicles, just released a stainless steel truck.",0
52 week high & volume above 3-mth avg: $TSLA $WYNN $JD,1
All in zt $AAPL 5/17 197.5c 195p for catalyst China's retaliation for increased tariffs but also for US attacks agianst Huawei. Just make sense and proportional and justifiable. $SPY,1
$TSLA ready for storm in Shortsville,-1
#Samsung recalls #Galaxy Note 7 phones after #battery #fires | $005930 #smartphones #recall $AAPL #iPhone,1
Now you fucking Tesla bulls. Which one of you suckers bought at 375 $tsla huh. I sold to you. You better hold the bag tight. Not covering until 0.0 You fuckers constantly teasing me all week.,0
Can #grocery stocks stay fresh as Amazon enters the market? $AMZN $WFD $L $MRU #retail #RetailApocalypse $WMT #biz,0
"My long term $TSLA holders what are you thinking? Do you buy the $250 break higher from below when it happens, or buy the higher consolidation from the rejection that occurs at $250 (my thinking). I.e tests 250, rejects, retraces to mid 240s, consolidates before break of 250 ",-1
"$AMZN if this company could do the impossible like operate a series of popular Amazon Hotels, bars/restaurants why own any other stock?",0
"1st test support for $TSLA will be 190 , if that fails could be looking at 158-160",0
"$AAPL *APPLE MACBOOK PRO W/ FASTER PERFORMANCE, NEW FEATURES FOR PROSSAYS MACBOOK PROS PRICING STARTS AT $1,799 FOR 13-INCH   MACBOOK PROS PRICING STARTS AT $2,399 FOR 15-INCH",0
"My average short price is 316 so .  And $tsla has trailed the Qqq over last 4 years, performed in line over last year. Hasn’t been great for a long time for either Longs or shorts, likely not a material difference maker in either’ portfolio. If you’re up big, kudos to you.",0
@stacEightTweets because companies like $WMT and $AMZN refuse to sell? That isn't what a ban is. Simply companies dropping a toxic product,-1
$CMCSA $AMZN - Comcast set to launch Amazon Prime Video on Xfinity platform,-1
$MSFT every day of selloff provides another day of opportunity.,1
$TSLA Baggie Gifford are completely off their rockers letting their guy use clients money to keep propping this crap up,0
$LB Anyone else noticed how much analyst action there's been the week of Rosh Hashanah. These things are not unconnected. $ES_F $AAPL $CLF,1
$AAPL up $6 on great volume.,-1
$TSLA Need to hold 304+ just a little longer,-1
$AAPL when is blackout period ends?,-1
Apple's $233 billion cash pile is bigger than the GDP of 150 countries. $AAPL,-1
$amzn just relentless lol ..,-1
$TSLA “Model 3 Gross Margins Should Expand Significantly To 15% In Q3 And ~20% In Q4 “,-1
$GOOG - The Only Legitimate Competitor to Google Maps and Apple Maps Just Went Up for Sale,-1
"$AMZN $GOOGL chart looks good, could see a big move this week",0
"It's likely that #Model3 productions will be way low again. They probably will announce 10 car per day production for Model 3, $tsla",1
The right path forward to explaining @ARKInvest @TashaARK  and like why $tsla $tslaq is $4 and NOT $4000 is,-1
In which the $TSLA Gigafactory becomes the GigaWhiteElephant high-cost producer...,0
"$AMZN #S3 outage - i wonder what the economic cost is lost opportunities, contracts, ads served, traffic/impressions, ...",0
Long $TSLA to 310 by May 2019?,1
$GOOGL weekly $1k Puts + 800% @sanglucci,-1
$TSLA - New Retail policy:  we will actually open more stores if needed.   What a genius plan!  I think this was actually part of the 10-K released on 2/19.  So confusing!    $TSLAQ,1
"$TSLA @Tesla fans debating delivery numbers take note. Increasingly, Tesla is shoving a lot of their lemons out to the fleet folks. >$1B in AR can be a lot of Model 3s. These can't be tracked easily by outsiders like us. Example of small fleet sale:",-1
Hahahaha my alerts going off $AMZN BEASTING,0
Inflation worry is a joke at that point Commodity break their uptrendJanuary was the peak for Commodity and it will be the peak for inflation I buy that stupid #CPI dip $QQQ $BIDU $NVDA $AAPL $INTC $STM,0
$GOOGL back under the 50dma for the first time since May ,0
#Dow22k on Apple results beat tomorrow? $AAPL RO,0
$tsla that was a strong comment by a green activist. Very well said.,1
Google launching new VR format VR180 $GOOG $GOOGL,-1
$AAPL took WTI down with it #OOTT,-1
Looks like a repeat short at 344-45 with the same stop (348) would have worked today too. But missed it :(..  $TSLA,1
"Popular: $FB, $ACIA, $GOOGL, $JNUG, $BZUN, $ARLZ, $SYMC, $MNK, $NE, $HZN, $NVAX, $EW, $XIN, $MRK, $TQQQ",-1
valuewalk: $TSLA   Cowen Integrating SolarCity; Trimming Price Target to $155  reit OP,0
$AMZN long$LULU for downside$NFLX for downside$VRX lottos$BIDU for downside after big warn and up $SPy $SPX,-1
Microsoft shares surge after Morgan Stanley predicts it will reach $1 trillion market cap in a year $MSFT $MS $GOOG $AAPL,0
"The psychosis in the Tesla bull camp is off the hook. Anyone, the WSJ or one of their own fanboys (Fred), saying anything moderately bad about Tesla is considered evil and short seller FUD. $TSLA",1
"$SPY $AAPL    Cramer now became a TA pros.    There R hundredssssss at ST and twitter !!  We need someone to go over the BIG PICTURE of the GLOBAL mrkts !!   Next important catalysts that will drive mrkts, stocks .  1  2  3  4  5 !!",-1
$AMZN Amazon is great,1
"As traders its our job to interpret the trend up/down. but I can't stand peeps who just make silly statements, stock gonna drop 40% $TSLA.",-1
"I have not come across even one $JD bear.The bull case seems so simple n easy. They are early stage $AMZN of china. Just buy n hold.Things normally are not so simple, are they?",0
"Apple Inc.'s 6.46-Inch iPhone X Could Be a Huge Seller @themotleyfool #stocks $AAPL, $SSNLF",1
23 months since this gem. An unbroken string of checks that he can't cash.$TSLA,-1
So the question-considering the looming stock sale-is if $TSLA will give honest Q4 guidance @ Q3 earnings release. Probably not,0
Doesn't seem to be filtering to the media. $TSLA,1
"Link tax may shutter Google News in EU $GOOG, #GOOGL",1
$AAPL steady moving higher.....,-1
$AMZN The 1702 target was a nice entry point for a bounce. As i have said before targets usually are exhaustion points for the trend.,-1
"If I ran a $TSLA PR flack blog this would terrify me, as it means my looming competitors are willing to sell great cars against me at a loss",-1
$FB and $AMZN both reclaiming their rising uptrends.,0
$FB $NFLX $AMZN down more than $AAPL today ( % wise ) and without a Dividend. Samsung just got shut down on the Galaxy 7 $AAPL up ?,-1
"Barron's Picks And Pans: Nordstrom, Pinterest, Take-Two Interactive And More $JWN $PINS $TTWO $AAPL",1
$AAPL $BABA $FB Bloomberg breaking news: China Trading Halts Leave 43% of Entire Stock Market Frozen,1
"Now family bugging me for Gold MacBooks to match their iPhones - I'll take 5 please Beautiful, Sexy, Thin and Sleek. Amazing $AAPL MacBooks",-1
are you holding $googl 1150c for tomorrow?,-1
in some next week june 50th YELP 50c  and in june 60c (buyout lotto)$SPy $INDU $YELP $GOOGL $BABA,1
ICE Companies?   Mary Barra is in on this?!?  Who is going to play Barra in the movie?   $TSLA $GM $F #ListenAllYAllitsasabotage,0
"you guys gonna do a $googl report, its still a top pick i think thanks",-1
"A friend of mine was at Hong Kong  for a few days. And he said that Kirk everybody there has a #tesla $TSLA Either the truck or Sunday, or whatever other vehicles they have. It was extremely common to see a Tesla. I found that interesting.",-1
$amzn bezo gives no F's,1
This is gold! $tsla Jim Cramer totally hung live on tv,-1
Church of Disruption. $Tsla Baggie Style!,0
$TSLA is working on a handle/gap up U-turn after a strong 2-day move post earnings. Look for upside follow-through above last week's high.,1
Can you make $AMZN rip to 1724+ ? Thanks,-1
I’d rather not just give my money to $AMZN but the @Foyles near my work says that it “might” take 5 days to get the book I want and the @WHSmith that’s on my way home said I can’t order a book while I’m in the shop because they don’t have internet (!) so my patience is fading.,1
"Listening to $GOOG + $GOOGL earnings report. Google is an ads and currency hedging company more than a tech company, per se. :p",-1
Big calls: 1. Tilson thinks that We Work eventually goes bust.2. Fannie Pref and Common are a great value3. Amazon $AMZN is largely done with huge growth capex. He sees profits soaring on 5-6% retail margins,-1
"RT $AAPL HFT Algos triggered BUY in SIGMA-X, CROSSFINDER, ATS, LX @ 07:54, P/T 115.00 $BIDU $GPRO $AMZN $NFLX $FB $GOOG $TSLA $QQQ #Quant",-1
"I bet many would be surprised that $CHD has outperformed $AAPL since the latter's IPO, 17.63%/yr vs 16.81%",0
Apple $AAPL: 6 Reasons Apple Should Outperform into Earnings - Wells Fargo,0
No just $GOOGL,1
"""Sell everything I own and get me some o' dat bookstore stock!""$AMZN",-1
"Well it's a well known fact that OEMs are 5 years behind in EV technology. Therefore, it makes sense there's an order of magnitude difference in $TSLA's capital efficiency",-1
"$GOOGL  Securities Raises TargetAlphabet (GOOGL)$1,232.0262 $1,450.00Outperform",0
"Stocks with implied volatility below IV index mean; Microsoft $MSFT 17, General Electric $GE 14",-1
Elon just squeezed the shit out of people LOL $tsla,0
One of my favs @permabear_uk $MSFT does @petenajarian still love it too?,-1
I need to know if $AMD & $TSLA is for real or not,1
This is partly why $AAPL's US cash balance can't be much under $15B at any one time. Tho iPhone 8 will help LOL,-1
I’d buy a fully loaded I-Pace with the license plate “TSLA PUT”#TESLA $TSLA,-1
"$AAPL just by looking at the open interest on the weekly, you knew where this was going",0
"Going on a flight next month, can’t wait to download Amazon Prime movies to my phone for free inflight entertainment $AMZN",-1
