body,label
"Apparently Ron Baron's ""Art of Successful Investing"" means going on @CNBC and spouting off made up on the fly nonsense in support of a securities fraudster. $TSLA $TSLAQ #TrueColors",-1
$AAPL positive comments on @CNBC from GS Cohn,1
I wouldn’t touch $GOOGL $GOOG Alphabet...Regs coming in some form soon.,-1
Why is $TSLA DOWN -$5.00 HE!HE!HE!,-1
$TSLA - please don't delude yourself into thinking that the #s themselves will move the stock. Market sentiment and momentum will determine the reaction - not a +/- miss/beat on the targets- Or a MATERIAL positive update on future prod'n levels,-1
I’m surprised that $aapl hasn’t been beat up that badly over tariff fears.  The largest company in the world imports the majority of their products from China AND the China retail market has been the growth focus for the last few years...,0
"So far, this is (and i can’t believe I’m saying this, since the bar wasn’t that high) much worse than I expected...$tsla $tslaq",-1
"Real consumers who reach out on Twitter often write in their own name and put their location to try and help to resolve their issue with $TSLA #Tesla. As Musk's executive mismanagement linked to fraud is further exposed & real consumers take to Twitter, expect more trolling.",0
"$BPMX NYC conference tomorrow, SH news/update on thursday. HUGE volume. YUP, I think i will hold: $VXRT $VNRR $JAGX $ATOS $CFMS $PIR $DRAD $TRVN $SRNE $CMGO $BPTH $VFF $TGODF $HSGX $BLNK $AYTU $AMD $MU $TYHT $ALT $NVAX $SHMP $VYST $STNE $UPZS $AAPL $TLRY $CRON",1
"Now family bugging me for Gold MacBooks to match their iPhones - I'll take 5 please Beautiful, Sexy, Thin and Sleek. Amazing $AAPL MacBooks",1
Some of today’s returns$PRU  9/20 87.5c .90/1.87 (108%)$MSFT 9/20 140c .63/1.03 (65%)$SPY Sep13'19 300p $.29/.63 (+117.24%)$SPY $300P $0.45/0.65 (+44%)$V $180C $0.92/$1.20 (+30%)$DIS $140C $0.35/0.40 (+14%),0
"To be perfectly clear...""BUY THE DIP""$AAPL",1
You know Tesla has made it when you’ve met multiple dogs named Tesla. $TSLA,0
Headline win! We are are beta testers...cc @ConsumerReports $tsla $tslaq,-1
$GOOGL No Love....,-1
$uvxy $spy $qqq $tsla $f $ge $amd $nvda $sqqq our premium members got the real time alerts today! Insane profits!,1
"$DCTH OVERSOLD 1.4M FLOATER FLYING TO THE MOON!  P.T. $4++++. Definitely banking on this one!!""""!! $FB $NTFL $TSLA $AAPL $BABA $MSFT $DIS",1
Inflation worry is a joke at that point Commodity break their uptrendJanuary was the peak for Commodity and it will be the peak for inflation I buy that stupid #CPI dip $QQQ $BIDU $NVDA $AAPL $INTC $STM,0
"$tslaq $tsla  Montana skeptic will be handing these out to all the bagholders. The  bag will be empty, like there lives after Elon. My religion tell's me  the calender is split by BC and AD. Bagholders presented with this gift  bag containing nothing will be BE and AE",-1
"Structurally unprofitable companies are WORTHLESS.Period.You can crow about 'big sales' all you want, but this company has $14 billion in junk-rated debt and is NEVER going to turn a profit. *The dye is cast.Hope this helps!$tsla $tslaq",-1
"Well it's a well known fact that OEMs are 5 years behind in EV technology. Therefore, it makes sense there's an order of magnitude difference in $TSLA's capital efficiency",0
"@TeslaOpinion Oops, $TSLA just admitted it won't be profitable in Q1. Looks like all that extrapolation from Q3 and Q4 won't work out so well.",-1
Walmart's new $3 billion weapon could pose a huge threat to Amazon  $WMT  $AMZN,0
"$AMZN $GOOGL chart looks good, could see a big move this week",1
"The classic Apple ""fast Follower"" maneuver. IMO $AAPL getting involved validates the entire concept.",0
Bricked Tesla's worldwideKimbal spotted in NYCElon still in China?Silence from all official accounts $TSLA $TSLAQ,-1
So how do you think $TSLA will be able to raise the cash?,0
executives at $tsla continue to flee. If they believed their options would ever be worth anything they would continue to put up with Musk.,-1
I can see $AMZN at all time highs before Christmas,1
In February $AMZN stock was $482 now it's over $800 perhaps it's time for rest.  It would be healthy for it to consolidate a little lower,1
$STUDY if you are serious for success and looking for real market direction. $TSLA $AAPL,0
$AMZN maybe we get 1850 before Q4,1
"Would be interesting if $AMZN rebounded enough so that it reached the Mid BB (20sma) without ever actually touching it.  would take a big move from there, but always fun to see it happen, confuses everyone...",0
At some point the world is going to need a complete financial reset.  We are literally playing with Monopoly $ now $SPX $AAPL $TLT,-1
$TSLA really? Soft Bank people?? pfffft  no,0
$tsla no sales in china p/e ? gm sell 2 mil and pe of 8,-1
$GOOGL Great call ... wish I had enough fund to pull the trigger yesterday,-1
Woah... $TSLA has never charged a fine for a reservation cancelation..,0
"elon: get Johnnie Cochran on the phone, now!todd: he's dead$tsla $tslaq",-1
"Watching explanations of $AAPL run.I disagree with all of them.We are in a market in which many investors (quants and others) products and strategies worship at the altar of price momentum.This means... they ""buy high and sell low (as they did in Nov-Dec). @cnbcfastmoney",0
$AAPL $GOOGL looking strong & solid w/ nice intra-day reversal play. Holding heavy call positions tight.,1
$TSLA watch 301 build,0
I need you to be great $AAPL,1
Be like $TSLAAllow the haters to fuel your run higher,1
$AMZN Small Businesses and Entrepreneurs on Amazon Sold More than 2 Billion Items Worldwide in Record-BreakinFrom our Stock News Alerts App,1
"$TSLA  After everyone watches the Tesla news this weekend, I'm pretty sure future sales are not going to be impacted positively.",-1
$AAPL we would have better luck gambling in Vegas smfh,-1
Apple $AAPL: 6 Reasons Apple Should Outperform into Earnings - Wells Fargo,0
WWD: Amazon in talks to acquire Net-a-Porter $AMZN $CFRUY,0
"Wow. $AAPL does make a durable product for sure, but 1st gen iPhone is Precambrian, dog! You still using a Commodore 64 for your word-processing needs?",1
"What $TSLA does best is to keep people guessing whether they are (A) merely victims of massive incompetence or (B) are, rather, being scammed. Every day brings me closer to concluding (B) is almost always the correct answer.",-1
TURKISH LIRA $5.50 BREAKOUT TARGET $USDTRY- Double Bottom- 200MA break$nzdusd $eurusd $usdcad $usdjpy $gbpusd $audusd $usdchf $dxy $btc $eth $cs $gs $jpm $ubs $bac $fb $aapl $amzn $tsla $googl $nflx $qqq $eem $spy $spx $iwm $dia $ndx $msft #forextrading #forexsignals $usdars,0
Terrific research report. $tsla,0
Approaching final add $AMZN,0
"@KatherineRooss $10b in profit not enough? Over reaction on $AMZN after hours, down 5%?",-1
"Appears the $TSLA share price maintenance team has abandoned their post, fleeing before elon finds out",-1
Today’s action very weak... $AAPL was the one holding up the market and reversed today after hitting 202.85.. now sub 200. Can be a VERY bloody Friday if banks earnings are below expectations Friday AM $SPX $NDX $XLF,-1
$TSLA watching decent support @ S3 ~311,0
$TSLA bearish candle eating last 2 weeks on weekly..,-1
$AMZN $1888 sorry $TSLA and $FB #LittleDogCarriesBigStick #Fang,1
$TSLA EV sales in China down 45% for November. Also bloomberg reporting Tesla lowering model 3 pricing 20% to spur demand. All very negative impetus for today's trading,-1
Because Bill Gates dislikes $AAPL. No duh he would say something about a rival,0
"Azealia Banks,You sweet gentle flower,You're killing poor Elon,A little each hour.You held up his undies,For the world to see,You are spilling his secrets,To the SEC...I look forward each day,To the info you share,About Elon's drug use,And his really bad hair$tsla",-1
About that $TSLA Supercharger moat...,0
He was the problem Incoming #CEO will inspire #NewConfidence!$SPY $QQQ $IWM $JPM $MS $BAC $C $LC $WFC $GS $AMZN $KSS $NFLX $FCX $CHK $MGT,1
@nevi @FrankRizzoJerky $aapl goes down 60 cents and he’s calling himself a God. Just ignore these tweets from last week. Nothing to see here,0
$TSLA OCT 355 Calls BUYING,1
"Phase1 deal is off, violence in HK, Senate passes a bill in support of HK protesters, China promises retaliation, 6weeks ago Dow would be down at least 500pts, now it is down just 50&likely turns green in the morning, in the era of ""it is not QE"" nothing matters, $spx $es $aapl",0
"Not obvious at the time of the market calamity, but In retrospect it presented the best buying opportunity of a lifetime$MSFT $AAPL $AMGN",1
$NFLX $AAPL hittin CNBC,0
$SPY $QQQ $NDX $IWM $VIX $DIA $AAPL $TSLA $KO $ACBFF $CI $ESRX $AET $WAB $GE $TEVA $GOV $SIR $NTNX $GOOG $GOOGL Top stock stories for Monday,0
$TWTR $FB $TSLA all up on NO news. Momentum stocks to take eventual hit? $VIX showing downside for stocks ahead of weekend ^TW,-1
$AMZN hits 1667. lol. 1650 is next.,0
Goldman Survey says $AMZN priced well below drugstores; $WMTcompetitive in price$CVS,0
"It's Italy, no? $TSLA",0
"Apple Inc.'s 6.46-Inch iPhone X Could Be a Huge Seller @themotleyfool #stocks $AAPL, $SSNLF",1
"@chamath Do you think that $AAPL might end up buying Tesla, as @Jason predicted, in the coming years (18 mo, I believe he said)?",0
$TSLA $TSLAQ  Sep30$240.87(-0.5%) $236.11‒$243.98 x̄=$240.32Volume:  27/100σ: 54.3 (+1.0)  63/100⸻Calls⸻Exposure:  8.68B(+1.3%)Value≈  749M(-3.2%)Inflows≈$4.45M⸻Puts⸻Exposure:  17.9B(+2.2%)Value≈  1.19B(+1.2%)Inflows≈$9.56M,0
@BeckyQuick @JoeSquawk @ScottWapnerCNBC @TheDomino @jimcramer @carlquintanilla is $MSFT/Xiaomi partnership going to yield a Surface Phone??,0
$NVDA $TSLA $ROKU  strongAlmost everything else look very bad market look ready for a big 10% puke trade warFed rate hikeFed qt weak world economy,-1
$tsla has officially died,-1
$TSLA Tesla shorts right now,1
BTC $AAPL Oct 230 Calls (front half of a diagonal),0
"I'm happy to see referral program $$ being used to reduce the cost of the 3, instead. It's the right move, it was time. twitter.com/timkhiggins/st…",1
$TSLA you got you way this time.. lesson learned  #stock #DayTrading ,-1
Yeah this is way overlooked $TSLA,0
$AMZN IWM slightly outperforming the SPY currently Earlier it was the other way aroundIWM the  to this market IMO,1
$tsla is a fraudulent company so you will look back and say I wished I listened to him that is if you are not a bot $tsla $tslaq,-1
"Tesla 1Q19 delivered 63k cars. Model 3 stole shares from S and X. $TSLA down 10+%FY19 guidance reaffirmed: 360k-400k totalMeaning 99k~113k AVG each for the next 3 quarters. Q2 tough, to deliver 67%~83% moreTo hike the demand, Tesla to demo FSD Autopilot on investor day, 4/19",0
"If @liamdenning were the only writer at Bloomberg, I would still subscribe. Simply brilliant takedown of Musk & $TSLA's pathetic excuse for a Board of Directors here. Oh, and yes, it all happened on Thursday, even if you just learned Saturday at midnight.",-1
$NVDA $AMD $VALE $AAPL $BAC $GE $PCG $MU $CAT $MSFT $FB $TSLA $INTC $F $NFLX $QCOM $BABA $EBAY $SQ $CRON $AMZN $FCX $PFE $TWTR $CELG $CGC $AAL Most active options,0
$TSLA looking to break resistance!!,1
I missed the ER conference call. Did they make any mention of the $MXWL deal? I am short $MXWL via Puts because I think this might fall through. $TSLA $TSLAQ #TSLAQ,-1
Futures diving$spy $qqq $indu $eem $fb $tsla $jpm $amzn $nflx $goog $nvda $btc $iwm $c $bac $tlt $gs $uup $v $aapl $cac $dax $ftse $gs,0
$aapl puts looking good. Testing low of day. Real test here. Imo this has been green everyday because of buy backs and hitting that 1T milestone. Eventually folks will want to cash out after such a huge run.,1
$TSLA a little weak,-1
The pitfalls and holes in $tsla ‘s future are obvious and deadly yet the bulls which includes major fiduciary fund investors plow on investing in $tsla. When $tsla blows there will be congressional investigations & finger pointing (not our fault how could we know) $tsla $tslaq,-1
$AMZN coming into some nice resistance on the monthly.  Earnings next Thursday.,1
Do you remember $TSLA?,0
"With Musk, ""defying conventions"" often equals ""breaking laws."" $TSLA $TSLAQ",-1
When level 274 breaks entered trade again 275P looking for 270 retest sold 1/2 272.50. Timing and protecting capital is discipline. $TSLA ,1
$TSLA fast and furious 100+ pt move is coming Very compressed weekly,1
I have more buys set in $TSLA $242.50 at $2.65 and $2.25 in case it takes a mid morning breather. I'll be adding. It looks prime for a pop,1
$AAPL this is the Trump Blowoff Top! Mark my words! Get SHORT!,1
Shoulda bought some stock Friday  $TSLA,0
"Technicals, seasonality & sentiment  are among many reasons to see the market uptrend to continue. Watch earnings on $AMZN $GOOGL $MSFT...",1
